case_no,Country
A-16131-07774,SWEDEN
A-10300-27817,TURKEY
A-15351-51847,TURKEY
A-15334-44391,MALAYSIA
A-16161-19923,UNITED STATES OF AMERICA
A-16116-01763,SOUTH KOREA
A-16164-20774,INDIA
A-16171-23486,INDIA
A-16164-20775,INDIA
A-16172-23508,INDIA
A-16164-20776,INDIA
A-16161-20085,AUSTRALIA
A-16161-19888,INDIA
A-16089-90688,INDIA
A-16085-89478,INDIA
A-16089-90469,INDIA
A-16088-89994,INDIA
A-16043-72595,INDIA
A-16168-22882,INDIA
A-16167-22235,INDIA
A-16167-22324,INDIA
A-15344-48905,SOUTH KOREA
A-16061-78885,FRANCE
A-16054-76112,CHINA
A-16062-79158,INDIA
A-16103-96360,INDIA
A-16132-08147,CHINA
A-16176-25867,CHINA
A-16166-21772,TAIWAN
A-16140-12430,JORDAN
A-16032-67468,SOUTH KOREA
A-16056-77105,SOUTH KOREA
A-15302-34059,SOUTH KOREA
A-16078-86339,INDIA
A-16090-91198,INDIA
A-16102-95778,INDIA
A-16026-65361,INDIA
A-16166-21788,INDIA
A-16033-67948,INDIA
A-16033-68010,INDIA
A-16043-72629,UNITED KINGDOM
A-16181-27488,TURKEY
A-16028-66616,SOUTH KOREA
A-16172-23556,INDIA
A-16078-86210,CHINA
A-16134-09758,CANADA
A-16084-88907,SOUTH KOREA
A-16115-01216,INDIA
A-16115-01217,INDIA
A-16115-01220,INDIA
A-16115-01223,INDIA
A-16115-01213,INDIA
A-15295-31522,INDIA
A-15301-33691,SOUTH KOREA
A-16076-85392,SOUTH KOREA
A-16029-66956,UNITED KINGDOM
A-16055-76623,INDIA
A-16050-75080,TURKEY
A-16061-78843,CANADA
A-16097-93455,UKRAINE
A-16185-28936,INDIA
A-16146-14250,INDIA
A-16122-04310,INDIA
A-16122-04309,INDIA
A-16147-15061,COSTA RICA
A-15296-31987,CZECH REPUBLIC
A-16118-02517,INDIA
A-15281-26346,INDIA
A-16059-77784,INDIA
A-16125-05685,CHINA
A-16161-20039,INDIA
A-16074-84016,UKRAINE
A-16124-05186,CHINA
A-16125-05695,INDIA
A-16138-11245,CHINA
A-16091-91690,INDIA
A-16060-78307,INDIA
A-15163-85879,INDIA
A-15163-85897,INDIA
A-16111-99787,INDIA
A-15341-47399,INDIA
A-15341-47319,INDIA
A-15350-51537,INDIA
A-15350-51518,INDIA
A-16130-07296,INDIA
A-15363-55231,INDIA
A-15363-55195,INDIA
A-16014-61269,INDIA
A-16102-95449,NORWAY
A-16116-01261,INDIA
A-16040-70764,INDIA
A-16060-78329,INDIA
A-16095-92407,INDIA
A-15064-56204,INDIA
A-16155-17480,INDIA
A-16111-99815,INDIA
A-16034-68600,SOUTH KOREA
A-16013-60557,MEXICO
A-16119-03277,INDIA
A-16126-05982,CANADA
A-16095-92487,INDIA
A-16042-72177,CHINA
A-16152-16128,INDIA
A-16138-10797,BANGLADESH
A-16081-87156,MEXICO
A-16077-85412,CHINA
A-16063-79509,INDIA
A-16021-63892,CHINA
A-16043-72808,INDIA
A-16042-72298,SOUTH KOREA
A-16042-72292,TAIWAN
A-16050-75082,INDIA
A-16057-77512,INDIA
A-16057-77624,CHINA
A-16057-77688,INDIA
A-16057-77692,CHINA
A-16057-77695,CHINA
A-16057-77696,CHINA
A-16058-77790,CHINA
A-16058-77801,CHINA
A-16058-77805,CHINA
A-16049-74425,CHINA
A-16058-77809,CHINA
A-16103-96318,INDIA
A-16104-96886,JAPAN
A-16104-96927,CHINA
A-16105-97551,CHINA
A-16105-97590,CHINA
A-16137-10712,CHINA
A-16124-05357,INDIA
A-16067-80951,EGYPT
A-16057-77553,INDIA
A-16055-76383,INDIA
A-16089-90770,INDIA
A-16078-86548,INDIA
A-16078-86532,INDIA
A-16078-86529,INDIA
A-16085-89319,INDIA
A-16083-88457,INDIA
A-16117-02046,INDIA
A-16104-96815,INDIA
A-16104-96816,INDIA
A-16104-96847,INDIA
A-16138-10976,INDIA
A-16144-13548,INDIA
A-16125-05642,INDIA
A-16194-31571,INDIA
A-16172-23835,CHINA
A-15278-25044,FRANCE
A-16257-51985,MEXICO
A-16049-74464,INDIA
A-16012-60363,SOUTH KOREA
A-16109-98602,INDIA
A-16021-63367,POLAND
A-16049-74312,UKRAINE
A-16048-73905,UKRAINE
A-16049-74171,UKRAINE
A-16049-74179,UKRAINE
A-16057-77437,POLAND
A-16070-82976,INDIA
A-16131-07970,INDIA
A-16036-69757,INDIA
A-16159-19073,SOUTH KOREA
A-16056-76696,INDIA
A-16083-88174,INDIA
A-16130-07398,INDIA
A-16126-06184,INDIA
A-16022-63917,INDIA
A-16024-64510,INDIA
A-15140-78145,INDIA
A-16024-64465,INDIA
A-16062-78932,INDIA
A-16067-80893,INDIA
A-16144-13558,INDIA
A-16180-27259,INDIA
A-16174-24985,INDIA
A-16070-82655,INDIA
A-16004-56776,INDIA
A-16027-65675,INDIA
A-16032-67396,INDIA
A-16054-75627,INDIA
A-16124-04843,INDIA
A-16102-95247,INDIA
A-16120-03833,INDIA
A-16053-75320,INDIA
A-16168-22432,INDIA
A-16168-22550,INDIA
A-15125-73397,RUSSIA
A-16041-71525,INDIA
A-16041-71542,INDIA
A-16060-78234,INDIA
A-16123-04406,INDIA
A-16147-14843,MOLDOVA
A-16029-66818,PAKISTAN
A-16053-75453,NEPAL
A-16054-75752,NEPAL
A-16141-12640,INDIA
A-11266-07734,INDIA
A-15351-51835,INDIA
A-16117-02281,INDIA
A-16082-87730,INDIA
A-16081-87114,INDIA
A-15226-08776,INDIA
A-15272-23372,INDIA
A-15272-23371,INDIA
A-15226-08755,SINGAPORE
A-15272-23369,INDIA
A-15272-23373,INDIA
A-15327-42498,INDIA
A-16074-83809,INDIA
A-16063-80078,INDIA
A-16074-83807,INDIA
A-16074-83808,INDIA
A-16125-05403,INDIA
A-16064-80269,INDIA
A-16064-80222,INDIA
A-16166-21751,INDIA
A-16056-76687,CANADA
A-16162-20525,INDIA
A-14292-17120,INDIA
A-16111-99361,INDIA
A-15212-04317,INDIA
A-16111-00000,INDIA
A-16109-98731,INDIA
A-16110-99345,INDIA
A-16097-93775,INDIA
A-16147-15106,INDIA
A-16040-71056,INDIA
A-16072-83727,INDIA
A-16043-72513,INDIA
A-16084-88604,INDIA
A-16095-92698,INDIA
A-16126-06249,INDIA
A-16132-08560,INDIA
A-16137-10555,INDIA
A-16161-20103,INDIA
A-16036-69724,INDIA
A-16118-02591,INDIA
A-16147-14888,INDIA
A-16145-14079,INDIA
A-16005-57272,INDIA
A-16005-57346,INDIA
A-16119-03256,INDIA
A-16071-83314,INDIA
A-16082-87712,INDIA
A-15230-09499,INDIA
A-16180-26976,INDIA
A-16077-85611,INDIA
A-15342-47708,INDIA
A-15336-45339,INDIA
A-15338-46526,INDIA
A-16032-67676,INDIA
A-16053-75370,INDIA
A-16034-68892,INDIA
A-16062-79349,INDIA
A-16069-82067,INDIA
A-16076-85009,INDIA
A-16098-94131,INDIA
A-16109-98522,INDIA
A-16118-02465,INDIA
A-16133-09020,INDIA
A-16180-26730,INDIA
A-16148-15599,INDIA
A-16155-17771,INDIA
A-15155-83183,CHINA
A-16013-60538,VENEZUELA
A-15337-46109,UNITED KINGDOM
A-16201-33988,INDIA
A-15363-55439,JAMAICA
A-16074-84051,UNITED KINGDOM
A-16172-23849,INDIA
A-16140-12063,INDIA
A-16050-74835,INDIA
A-15202-00309,INDIA
A-16160-19429,SOUTH KOREA
A-16130-07227,INDIA
A-16111-99565,INDIA
A-16161-19930,PHILIPPINES
A-16161-19932,INDIA
A-16168-22811,SOUTH KOREA
A-16154-17028,INDIA
A-16032-67902,INDIA
A-16095-92852,INDIA
A-16096-93028,INDIA
A-15349-50750,NEPAL
A-15182-93678,SOUTH KOREA
A-15264-19750,JAPAN
A-16201-34189,INDIA
A-16089-90455,COLOMBIA
A-16021-63644,INDIA
A-15358-54481,INDIA
A-16223-41192,CANADA
A-16125-05798,INDIA
A-16110-99106,INDIA
A-16140-12069,INDIA
A-16120-03864,INDIA
A-16125-05487,INDIA
A-16120-03925,INDIA
A-16147-14757,INDIA
A-16011-59769,INDIA
A-16028-66336,GREECE
A-16075-84818,JAPAN
A-16076-85371,INDIA
A-16021-63789,CHINA
A-16159-18842,ISRAEL
A-16161-19913,SOUTH KOREA
A-16106-97960,SINGAPORE
A-16064-80407,TURKEY
A-16046-73069,INDIA
A-15343-48345,PHILIPPINES
A-15344-49222,NEPAL
A-16141-12969,INDIA
A-16132-08362,UNITED KINGDOM
A-16110-98869,INDIA
A-16120-03937,INDIA
A-15266-20829,INDIA
A-15266-20961,INDIA
A-16076-85129,INDIA
A-16029-66699,NEPAL
A-16029-66701,NEPAL
A-16029-66703,NEPAL
A-16105-97014,INDIA
A-16109-98308,INDIA
A-15178-92083,NEPAL
A-16041-71688,SOUTH KOREA
A-16060-78198,UNITED KINGDOM
A-16060-78214,GERMANY
A-16039-70584,CHINA
A-16140-11878,VENEZUELA
A-16125-05485,CHINA
A-15323-41405,TAIWAN
A-16162-20710,NEPAL
A-15302-34152,PERU
A-16033-68322,INDIA
A-16011-59593,JAPAN
A-16089-90497,THAILAND
A-16161-19892,THAILAND
A-15320-39999,INDIA
A-15189-95799,INDIA
A-16138-11204,INDIA
A-16033-67968,INDIA
A-16022-64288,NEPAL
A-15351-52286,INDIA
A-16166-21619,UNITED KINGDOM
A-16167-22331,KUWAIT
A-16137-10510,CHINA
A-16140-12172,ECUADOR
A-16014-61447,INDIA
A-16112-00236,INDIA
A-16116-01433,PHILIPPINES
A-16088-89771,PERU
A-16088-89828,PHILIPPINES
A-16075-84613,IRAN
A-16075-84610,PAKISTAN
A-16095-92616,SOUTH KOREA
A-16110-99313,INDIA
A-15111-69080,GREECE
A-16046-73183,MOLDOVA
A-16077-85932,CHINA
A-16167-22002,PAKISTAN
A-16167-22003,PAKISTAN
A-16090-90989,INDIA
A-16097-93782,CANADA
A-16124-05133,SOUTH KOREA
A-16123-04715,CHILE
A-16084-88547,CANADA
A-16098-94302,CANADA
A-16118-02817,UKRAINE
A-16090-90969,NEW ZEALAND
A-16105-97150,INDIA
A-16090-91042,INDIA
A-16160-19627,COLOMBIA
A-15180-92259,CHINA
A-16180-26807,INDIA
A-16029-67048,EL SALVADOR
A-16028-66466,EL SALVADOR
A-16154-17316,INDIA
A-16022-64362,INDIA
A-16075-84736,CANADA
A-16096-93388,SOUTH KOREA
A-15321-40670,SOUTH KOREA
A-16068-81564,INDIA
A-16064-80367,INDIA
A-16064-80257,INDIA
A-16094-92201,INDIA
A-16126-05858,INDIA
A-16055-76134,INDIA
A-16054-75706,INDIA
A-16060-78104,INDIA
A-16089-90529,INDIA
A-16123-04559,UNITED KINGDOM
A-16112-00559,INDIA
A-15328-43406,INDIA
A-16134-10094,INDIA
A-16050-74846,INDIA
A-16160-19662,INDIA
A-16034-68667,INDIA
A-16036-69892,INDIA
A-16036-69629,INDIA
A-16071-83350,INDIA
A-16063-79743,INDIA
A-16040-70912,INDIA
A-15320-39946,COLOMBIA
A-16146-14474,BRAZIL
A-16116-01500,TAIWAN
A-16118-02880,INDIA
A-16027-65731,INDIA
A-16040-70733,INDIA
A-16055-76342,INDIA
A-15365-56305,INDIA
A-11075-63261,INDIA
A-16096-93111,SOUTH KOREA
A-16126-06180,CHINA
A-16045-72949,INDIA
A-16056-76750,INDIA
A-16056-76791,INDIA
A-14240-02227,INDIA
A-16116-01661,INDIA
A-16103-95864,INDIA
A-16097-93738,INDIA
A-16104-96898,UNITED KINGDOM
A-16138-11221,SOUTH AFRICA
A-16004-56402,INDIA
A-16145-13675,INDIA
A-16173-24138,INDIA
A-16046-73091,SOUTH KOREA
A-16152-15917,INDIA
A-16174-24687,VIETNAM
A-16148-15403,SOUTH KOREA
A-16019-62807,INDIA
A-16041-71229,INDIA
A-16041-71287,INDIA
A-16041-71233,INDIA
A-15365-55960,INDIA
A-16056-77090,IRAN
A-16041-71557,INDIA
A-16041-71564,INDIA
A-15335-45021,INDIA
A-16166-21620,INDIA
A-15132-75541,INDIA
A-16090-90833,CHINA
A-15334-44231,CHINA
A-16172-23904,CHINA
A-16165-21243,TAIWAN
A-16131-07750,VENEZUELA
A-16131-07803,MEXICO
A-15349-50969,INDIA
A-15322-40931,INDIA
A-16039-70636,TAIWAN
A-15348-50568,INDIA
A-16036-70006,CHINA
A-16078-86311,INDIA
A-16039-70356,CANADA
A-16089-90762,CANADA
A-16089-90552,INDIA
A-16078-86350,INDIA
A-16078-86517,INDIA
A-16089-90587,INDIA
A-16098-94519,INDIA
A-16098-94365,INDIA
A-16098-94340,CHINA
A-16131-07965,CHINA
A-16131-08073,INDIA
A-16089-90627,INDIA
A-15309-36322,SOUTH KOREA
A-16081-87112,MACEDONIA
A-16056-77145,ROMANIA
A-16202-34530,INDIA
A-16047-73409,CHINA
A-16043-72598,MALAYSIA
A-16046-73060,CHINA
A-16145-13638,INDIA
A-13269-00704,BRAZIL
A-16104-96543,UNITED STATES OF AMERICA
A-16069-82358,BANGLADESH
A-16012-60135,INDIA
A-16019-62370,INDIA
A-16054-75545,INDIA
A-16077-85958,CHINA
A-16099-94976,INDIA
A-16106-97730,INDIA
A-16120-03699,INDIA
A-16154-16902,INDIA
A-15355-53027,INDIA
A-16160-19171,INDIA
A-16117-01834,INDIA
A-16117-02044,INDIA
A-16061-78804,CANADA
A-16145-13918,CANADA
A-16032-67358,INDIA
A-15355-53273,INDIA
A-16096-93027,INDIA
A-16145-13564,INDIA
A-16131-07909,BULGARIA
A-16036-69747,INDIA
A-16040-70876,INDIA
A-16112-00507,INDIA
A-16106-97714,INDIA
A-16148-15429,INDIA
A-16145-14075,INDIA
A-16145-14092,INDIA
A-16141-12785,INDIA
A-16152-16184,INDIA
A-16049-74251,CHINA
A-16074-83943,COLOMBIA
A-16057-77204,INDIA
A-16124-05300,INDIA
A-16075-84330,INDIA
A-16057-77383,INDIA
A-16047-73361,INDIA
A-16039-70368,CANADA
A-16069-82219,CANADA
A-16084-89019,CANADA
A-16084-88871,INDIA
A-16125-05801,CHINA
A-16159-18963,SINGAPORE
A-16027-66120,CHINA
A-16060-78312,INDIA
A-16036-70049,INDIA
A-16039-70649,INDIA
A-16033-68378,INDIA
A-16050-75006,INDIA
A-16055-76472,INDIA
A-16090-91233,INDIA
A-16065-80660,INDIA
A-16075-84806,INDIA
A-16070-82957,INDIA
A-16081-87329,INDIA
A-16113-01107,INDIA
A-16102-95791,INDIA
A-16138-11306,INDIA
A-16144-13590,INDIA
A-16137-10287,INDIA
A-15308-35722,RUSSIA
A-15310-36825,RUSSIA
A-16103-95947,INDIA
A-16041-71330,INDIA
A-16034-68511,INDIA
A-16033-68068,INDIA
A-16057-77517,INDIA
A-16057-77530,INDIA
A-15313-37240,INDIA
A-16063-79650,INDIA
A-16063-79659,INDIA
A-16070-82629,INDIA
A-16096-92927,INDIA
A-16096-93004,INDIA
A-16134-09782,INDIA
A-16069-82591,INDIA
A-16102-95249,INDIA
A-16102-95251,INDIA
A-16102-95253,INDIA
A-16102-95258,INDIA
A-16103-95835,INDIA
A-16103-95830,INDIA
A-16103-95832,INDIA
A-16102-95220,INDIA
A-16124-05169,ARGENTINA
A-16244-48296,MEXICO
A-15328-43436,INDIA
A-16060-78171,INDIA
A-15355-53453,INDIA
A-16021-63634,INDIA
A-16027-65833,INDIA
A-16048-73781,INDIA
A-16076-84988,INDIA
A-16085-89182,INDIA
A-15314-37916,INDIA
A-16099-94667,INDIA
A-16124-05153,INDIA
A-16110-98972,INDIA
A-16106-97881,INDIA
A-16111-99500,INDIA
A-16161-20182,CANADA
A-16236-45405,NEPAL
A-16063-79475,INDIA
A-16125-05432,INDIA
A-16125-05510,NEPAL
A-15343-48551,SOUTH KOREA
A-16060-78135,INDIA
A-16056-77158,INDIA
A-16084-88521,CHINA
A-16032-67413,PAKISTAN
A-16131-07754,PAKISTAN
A-16041-71619,INDIA
A-16118-02780,INDIA
A-16120-03783,INDIA
A-16120-03808,INDIA
A-16132-08319,INDIA
A-16168-22757,INDIA
A-16019-62493,INDIA
A-16026-65092,MEXICO
A-15307-35442,SOUTH KOREA
A-15350-51309,SYRIA
A-16067-80874,INDIA
A-16158-18206,INDIA
A-16144-13545,INDIA
A-16005-57215,INDIA
A-16126-06009,NEPAL
A-16126-05970,EGYPT
A-16103-96008,KENYA
A-16075-84688,PAKISTAN
A-16109-98639,UNITED KINGDOM
A-16131-07635,NEPAL
A-16022-64291,IRAN
A-16126-05908,INDIA
A-16027-65874,GERMANY
A-15205-01600,INDIA
A-15335-45112,INDIA
A-15335-45140,LEBANON
A-15253-16348,INDIA
A-10178-05723,MALI
A-16117-01967,SOUTH KOREA
A-16076-85069,CANADA
A-14252-05256,INDIA
A-16041-71227,PERU
A-16037-70094,PAKISTAN
A-16038-70136,INDIA
A-16042-71747,NIGERIA
A-16047-73601,INDIA
A-16060-77884,INDIA
A-16105-97330,GREECE
A-16126-06126,CHINA
A-16105-97216,MEXICO
A-16105-97404,KENYA
A-16158-18335,INDIA
A-16118-02663,ST LUCIA
A-16159-18567,INDIA
A-16028-66712,INDIA
A-16154-17235,NEW ZEALAND
A-16006-58088,INDIA
A-16048-74118,INDIA
A-16096-93237,INDIA
A-15332-44057,ROMANIA
A-16019-62461,INDIA
A-16049-74304,INDIA
A-13344-23416,INDIA
A-15289-29480,INDIA
A-16236-45388,INDIA
A-16236-45385,INDIA
A-16032-67489,INDIA
A-16179-26257,CHINA
A-16179-26161,JAPAN
A-16091-91708,INDIA
A-15098-64919,SINGAPORE
A-16102-95751,SOUTH KOREA
A-16058-77734,TAIWAN
A-16153-16499,INDIA
A-16070-82893,INDIA
A-16082-87740,INDIA
A-16068-81684,INDIA
A-15309-36319,INDIA
A-15303-34480,INDIA
A-15240-12829,INDIA
A-16095-92594,INDIA
A-16095-92673,INDIA
A-16095-92329,INDIA
A-16095-92508,INDIA
A-16078-86268,INDIA
A-16011-59827,INDIA
A-16090-91218,INDIA
A-14212-94412,INDIA
A-14209-93195,INDIA
A-16064-80618,INDIA
A-16092-92155,INDIA
A-16092-92159,INDIA
A-16092-92160,INDIA
A-16112-00024,INDIA
A-16123-04677,INDIA
A-16109-98711,INDIA
A-16033-67920,VENEZUELA
A-16059-77823,INDIA
A-16061-78471,VENEZUELA
A-16111-99434,MEXICO
A-15365-56054,INDIA
A-16050-74799,CHINA
A-16094-92232,INDIA
A-16095-92350,SPAIN
A-16010-59318,IRAN
A-16022-64066,CANADA
A-16126-06069,INDIA
A-16126-05963,INDIA
A-16117-02045,VENEZUELA
A-16105-97514,SOUTH KOREA
A-16013-60664,INDIA
A-16027-65847,INDIA
A-16039-70562,INDIA
A-15365-56170,INDIA
A-16019-62544,INDIA
A-16011-59442,INDIA
A-16032-67417,INDIA
A-16019-62414,INDIA
A-16014-61235,INDIA
A-16043-72753,INDIA
A-16043-72560,INDIA
A-16056-77046,INDIA
A-16049-74512,INDIA
A-16047-73441,INDIA
A-16029-66856,INDIA
A-16103-96202,INDIA
A-16098-94381,INDIA
A-16145-13876,INDIA
A-16155-17781,SOUTH KOREA
A-16132-08290,INDIA
A-16110-99195,SINGAPORE
A-16126-06385,SOUTH KOREA
A-16035-69551,INDIA
A-16042-72045,INDIA
A-16048-73851,INDIA
A-16076-85168,INDIA
A-16074-84151,INDIA
A-16076-85232,INDIA
A-16076-85245,INDIA
A-16060-78102,INDIA
A-16081-87218,INDIA
A-16144-13504,INDIA
A-16085-89289,INDIA
A-15267-21333,BURKINA FASO
A-16104-96634,INDIA
A-16154-17366,INDIA
A-16021-63430,INDIA
A-16020-63015,INDIA
A-16020-63066,INDIA
A-16117-01961,INDIA
A-16144-13123,INDIA
A-16026-65181,INDIA
A-16005-57070,INDIA
A-16005-57185,INDIA
A-16099-94952,CHINA
A-15320-39802,INDIA
A-15320-39832,INDIA
A-15301-33357,INDIA
A-15320-39725,INDIA
A-16103-95972,MALAYSIA
A-15324-42059,SOUTH AFRICA
A-16032-67388,AUSTRIA
A-16145-13623,CHINA
A-16105-97068,INDIA
A-16104-96693,INDIA
A-16147-14914,INDIA
A-16015-61688,INDIA
A-16123-04598,EGYPT
A-16053-75500,CHINA
A-16053-75483,CHINA
A-16053-75507,CHINA
A-16062-78965,CZECH REPUBLIC
A-16062-79033,CHINA
A-16062-78960,CANADA
A-16092-92045,FRANCE
A-16152-16057,CHINA
A-16165-21025,CANADA
A-16153-16430,INDIA
A-16018-62244,GERMANY
A-16018-62211,TURKEY
A-16042-71775,INDIA
A-16036-69974,CANADA
A-15323-41373,AUSTRALIA
A-16029-66765,CHINA
A-16029-66860,CHINA
A-16022-64186,BELGIUM
A-16070-83088,CHINA
A-16034-68825,INDIA
A-16085-89167,CHINA
A-16097-93641,PAKISTAN
A-16042-71801,INDIA
A-16117-01935,INDIA
A-16130-07415,INDIA
A-16022-64335,SINGAPORE
A-16104-96833,CHINA
A-16104-96796,HONG KONG
A-16013-60885,BRAZIL
A-16138-11188,INDIA
A-16069-82463,INDIA
A-16084-88962,TURKEY
A-16141-12574,BURMA (MYANMAR)
A-16071-83341,INDIA
A-16069-82425,INDIA
A-16088-89770,GHANA
A-16090-91205,INDIA
A-16108-98240,INDIA
A-16088-90166,MEXICO
A-16160-19349,INDIA
A-16160-19505,INDIA
A-16078-86514,ISRAEL
A-16004-56840,INDIA
A-16116-01468,BANGLADESH
A-16033-68091,PAKISTAN
A-15268-21987,INDIA
A-15180-92430,INDIA
A-16106-97683,INDIA
A-16166-21517,URUGUAY
A-16012-60019,GERMANY
A-16133-09367,SOUTH KOREA
A-15316-38738,CHINA
A-16141-12891,INDIA
A-15310-36870,MEXICO
A-16167-22131,INDIA
A-16021-63821,AUSTRIA
A-15238-12067,SINGAPORE
A-16172-23568,SPAIN
A-16083-88350,INDIA
A-16125-05873,PHILIPPINES
A-16155-17752,INDIA
A-16106-98017,INDIA
A-16106-98092,MEXICO
A-16159-18691,VENEZUELA
A-16015-61679,INDIA
A-16097-93652,INDIA
A-15289-29411,PHILIPPINES
A-16158-18122,FRANCE
A-16062-79220,INDIA
A-16036-69953,INDIA
A-16054-75816,INDIA
A-15314-37706,INDIA
A-16040-71103,INDIA
A-16036-69987,INDIA
A-16054-75757,INDIA
A-16054-75712,INDIA
A-15177-91700,INDIA
A-16068-81478,INDIA
A-16068-81506,INDIA
A-16156-17987,INDIA
A-16157-18005,INDIA
A-16158-18064,INDIA
A-16130-07115,INDIA
A-16011-59439,INDIA
A-16105-97153,INDIA
A-16152-15905,INDIA
A-16152-16068,INDIA
A-16152-15971,INDIA
A-16104-96429,UNITED KINGDOM
A-16123-04523,INDIA
A-16126-06019,INDIA
A-16054-75892,INDIA
A-15063-55909,INDIA
A-16095-92812,INDIA
A-16104-96498,INDIA
A-16039-70494,INDIA
A-15279-25307,INDIA
A-16116-01664,TAIWAN
A-16053-75457,INDIA
A-15271-22681,INDIA
A-16076-84930,INDIA
A-16165-20897,GERMANY
A-15345-49614,ISRAEL
A-16028-66333,INDIA
A-16057-77519,ZAMBIA
A-16088-89988,INDIA
A-16088-90097,UKRAINE
A-16071-83436,INDIA
A-16141-12499,INDIA
A-16057-77476,CANADA
A-16088-89950,INDIA
A-15336-45341,CANADA
A-16054-75690,INDIA
A-16077-85978,CHINA
A-16083-88392,INDIA
A-16103-96049,INDIA
A-16168-22777,INDIA
A-16131-07946,INDIA
A-16131-07746,INDIA
A-16153-16359,INDIA
A-15285-27206,ARGENTINA
A-16039-70331,TAIWAN
A-16169-23018,INDIA
A-16111-99581,JAPAN
A-16095-92831,SOUTH KOREA
A-16040-70986,INDIA
A-16181-27425,INDIA
A-16061-78664,SOUTH KOREA
A-16099-95077,MEXICO
A-16102-95243,CHINA
A-16112-00418,INDIA
A-16117-01891,INDIA
A-15355-53452,SOUTH KOREA
A-16068-81558,INDIA
A-16056-76795,INDIA
A-16076-85060,INDIA
A-16110-98856,INDIA
A-16168-22741,INDIA
A-16126-05887,INDIA
A-16152-16066,INDIA
A-16035-69355,INDIA
A-16048-73716,INDIA
A-16029-66734,INDIA
A-16008-58906,BELARUS
A-16067-80837,INDIA
A-16027-66132,NEPAL
A-16062-79199,INDIA
A-16157-18000,INDIA
A-16057-77237,INDIA
A-16053-75317,BRAZIL
A-16155-17830,IRELAND
A-15278-25242,SOUTH KOREA
A-16169-23354,PORTUGAL
A-16161-19896,SOUTH KOREA
A-16134-09710,INDIA
A-16119-03213,INDIA
A-16119-03282,CANADA
A-16119-03264,INDIA
A-16119-03299,INDIA
A-16148-15643,CHINA
A-16118-02725,SOUTH KOREA
A-15309-36282,RUSSIA
A-16050-74737,CANADA
A-16029-66916,INDIA
A-16029-67054,INDIA
A-16119-03060,INDIA
A-16032-67424,INDIA
A-16043-72835,CHINA
A-16048-73888,VENEZUELA
A-16104-96903,INDIA
A-16132-08689,INDIA
A-15328-43033,INDIA
A-15265-20461,THAILAND
A-16172-23699,INDIA
A-16103-96015,SOUTH KOREA
A-11075-63266,SOUTH KOREA
A-16062-79212,IRELAND
A-15327-42686,IRELAND
A-16007-58410,INDIA
A-16173-24054,AUSTRALIA
A-16097-93888,INDIA
A-16098-94241,INDIA
A-16068-81875,SOUTH KOREA
A-16005-56948,INDIA
A-16127-06396,INDIA
A-16124-04933,INDIA
A-16118-02567,INDIA
A-15064-56161,INDIA
A-16105-97421,INDIA
A-16105-97431,INDIA
A-16181-27854,INDIA
A-15345-49708,HONG KONG
A-16096-92896,INDIA
A-16053-75314,INDIA
A-16059-77870,INDIA
A-16059-77867,UKRAINE
A-16166-21516,INDIA
A-15316-38545,CHINA
A-16054-75767,INDIA
A-16050-74952,INDIA
A-16035-69422,INDIA
A-16097-93870,INDIA
A-16102-95281,INDIA
A-16103-95925,INDIA
A-16134-09747,INDIA
A-16152-15972,INDIA
A-16076-85096,SOUTH KOREA
A-16053-75377,ITALY
A-16047-73531,INDIA
A-16102-95348,INDIA
A-15163-86331,UNITED KINGDOM
A-16004-56848,CHINA
A-16069-82332,INDIA
A-15356-53979,INDIA
A-16099-94902,KENYA
A-16025-64635,INDIA
A-16099-94868,INDIA
A-16123-04460,INDIA
A-16133-09192,INDIA
A-16127-06478,INDIA
A-16054-75723,SOUTH KOREA
A-16032-67904,MOROCCO
A-15308-35853,CHINA
A-16050-74848,INDIA
A-16050-75011,INDIA
A-16050-74724,INDIA
A-13129-62728,INDIA
A-16180-26750,INDIA
A-16181-27825,INDIA
A-16151-15808,INDIA
A-16027-65888,INDIA
A-16077-85817,INDIA
A-16089-90542,INDIA
A-16159-18844,INDIA
A-16165-20837,ARGENTINA
A-16105-97088,CHINA
A-16062-79180,INDIA
A-16049-74318,INDIA
A-16119-03345,INDIA
A-16180-27031,INDIA
A-16161-19771,INDIA
A-16092-91803,SOUTH KOREA
A-16033-68208,SOUTH AFRICA
A-16040-70742,CHINA
A-16059-77831,INDIA
A-16134-09986,INDIA
A-16136-10202,INDIA
A-16150-15757,INDIA
A-16150-15764,INDIA
A-16137-10423,INDIA
A-15273-23422,CHINA
A-16050-74739,CANADA
A-16043-72839,CHINA
A-16158-18440,TAIWAN
A-16159-19089,TAIWAN
A-16005-57259,SPAIN
A-16046-73058,SOUTH KOREA
A-16159-18821,GERMANY
A-14218-95822,TAIWAN
A-16025-64908,IRAN
A-16088-89734,UZBEKISTAN
A-16012-59847,KAZAKHSTAN
A-16025-64776,VENEZUELA
A-16046-72989,INDIA
A-16050-75063,INDIA
A-16126-06127,SOUTH KOREA
A-15324-42118,INDIA
A-16018-62271,INDIA
A-16019-62732,INDIA
A-16019-62580,INDIA
A-15362-54808,THAILAND
A-15322-41015,PAKISTAN
A-16103-96044,ROMANIA
A-16141-12749,INDIA
A-16095-92807,INDIA
A-16126-06384,INDIA
A-16081-87153,INDIA
